type,properties.bsm_bussto,properties.bsm_chines,geometry.type,geometry.coordinates,經度,緯度,地址,市,行政區域
Feature,5979.0,福安消防隊,Point,"121.49455, 25.09717",121.49455,25.097170000000002,台灣台北市士林區福安消防隊,台北市,士林區
Feature,5984.0,福安國中,Point,"121.48729, 25.10333",121.48728999999999,25.10333,台灣台北市士林區福安國中,台北市,士林區
Feature,895.0,福安國中,Point,"121.48721927116999, 25.103238272468992",121.48721927117,25.103238272468985,台灣台北市士林區福安國中,台北市,士林區
Feature,2010.0,福州街,Point,"121.51694, 25.02781",121.51693999999999,25.027810000000002,台灣台北市中正區福州街15號,台北市,中正區
Feature,2011.0,福州街口,Point,"121.52052151652997, 25.029264258445963",121.52052151652997,25.029264258445963,台灣台北市中正區羅斯福路二段4巷115號,台北市,中正區
Feature,3954.0,福林國小,Point,"121.52976, 25.0962",121.52976000000001,25.0962,台灣台北市士林區福林國小,台北市,士林區
Feature,896.0,福林國小,Point,"121.52898040254823, 25.095845033267057",121.52898040254824,25.095845033267054,台灣台北市士林區福林國小,台北市,士林區
Feature,897.0,福林橋,Point,"121.5273321330027, 25.097264365440143",121.5273321330027,25.097264365440143,台灣台北市士林區中山北路五段677號,台北市,士林區
Feature,60140.0,福林橋,Point,"121.52773146414403, 25.096943637504314",121.52773146414404,25.096943637504314,台灣台北市士林區中山北路五段636號,台北市,士林區
Feature,1001449.0,福星公園,Point,"121.50569137433996, 25.045968354132985",121.50569137433996,25.045968354132985,台灣台北市萬華區昆明街福星公園,台北市,萬華區
Feature,899.0,福音,Point,"121.55057919490346, 25.11424540770557",121.55057919490345,25.11424540770557,台灣台北市士林區福音,台北市,士林區
Feature,1000614.0,福音,Point,"121.55027203475211, 25.114081899282425",121.55027203475213,25.114081899282425,台灣台北市士林區福音,台北市,士林區
Feature,4731.0,福音山莊,Point,"121.62403, 25.0228",121.62403,25.0228,台灣台北市南港區南深路37號,台北市,南港區
Feature,4721.0,福音山莊,Point,"121.62395, 25.02263",121.62395,25.02263,台灣台北市南港區南深路37號,台北市,南港區
Feature,900.0,福港街,Point,"121.51789900858998, 25.091565801639",121.51789900858999,25.091565801639,台灣台北市士林區福港街,台北市,士林區
Feature,20379.0,福港街,Point,"121.51781, 25.08988",121.51781000000001,25.089879999999997,台灣台北市士林區福港街,台北市,士林區
Feature,1000161.0,福港街,Point,"121.51767000131997, 25.090230731825034",121.51767000131996,25.090230731825038,台灣台北市士林區承德路四段323號,台北市,士林區
Feature,1138.0,福華商場,Point,"121.59365, 25.06874",121.59365,25.06874,台灣台北市內湖區民權東路六段186之6 號,台北市,內湖區
Feature,8672.0,福華商場,Point,"121.59318623916371, 25.068999103690675",121.59318623916373,25.068999103690675,台灣台北市內湖區福華商場,台北市,內湖區
Feature,4728.0,福聖宮(山水綠生態公園),Point,"121.62295, 25.03297",121.62295,25.032970000000002,台灣台北市南港區南深路18號,台北市,南港區
Feature,4724.0,福聖宮(山水綠生態公園),Point,"121.62302, 25.03276",121.62302,25.03276,台灣台北市南港區南深路37-1號,台北市,南港區
Feature,903.0,福壽橋,Point,"121.54981287286485, 25.14573283484975",121.54981287286483,25.14573283484975,台灣台北市士林區台2甲線260號,台北市,士林區
Feature,902.0,福壽橋,Point,"121.54959731016525, 25.14531531841149",121.54959731016524,25.145315318411487,台灣台北市士林區福壽橋,台北市,士林區
Feature,4859.0,福德坑環保復育公園,Point,"121.58963255294998, 25.007054061839987",121.58963255294998,25.00705406183999,台灣台北市文山區福德坑環保復育公園,台北市,文山區
Feature,20415.0,福德宮,Point,"121.5705, 25.11864",121.5705,25.11864,台灣台北市士林區福德宮,台北市,士林區
Feature,905.0,福德宮,Point,"121.57076, 25.11859",121.57076,25.11859,台灣台北市士林區福德宮,台北市,士林區
Feature,906.0,福德祠,Point,"121.574638266436, 25.128913205312283",121.57463826643601,25.128913205312287,台灣台北市士林區福德祠,台北市,士林區
Feature,9465.0,福德祠,Point,"121.57465, 25.1288",121.57465,25.1288,台灣台北市士林區福德祠,台北市,士林區
Feature,6734.0,福德國小,Point,"121.58634288098274, 25.038971622466335",121.58634288098274,25.038971622466327,台灣台北市信義區福德街278號,台北市,信義區
Feature,2167.0,福德國小,Point,"121.58732255216226, 25.03916023370281",121.58732255216226,25.03916023370281,台灣台北市信義區福德國小,台北市,信義區
Feature,14619.0,福德廟(石牌),Point,"121.52561894662246, 25.123462964944025",121.52561894662244,25.123462964944025,台灣台北市北投區石牌路二段362號,台北市,北投區
Feature,55001.0,福德廟(石牌),Point,"121.52526099138997, 25.123570008160986",121.52526099138996,25.123570008160982,台灣台北市北投區福德廟(石牌),台北市,北投區
Feature,14618.0,福德廟(行義),Point,"121.52619, 25.12451",121.52618999999999,25.12451,台灣台北市北投區福德廟(行義),台北市,北投區
Feature,14617.0,福德廟(行義),Point,"121.5260839911575, 25.12463380643105",121.52608399115749,25.12463380643105,台灣台北市北投區福德廟(行義),台北市,北投區
Feature,2525.0,福興路口,Point,"121.55102, 25.00296",121.55102,25.00296,台灣台北市文山區福興路35號,台北市,文山區
Feature,20384.0,福興路口,Point,"121.55136, 25.00284",121.55136,25.00284,台灣台北市文山區福興路28號,台北市,文山區
Feature,1139.0,精技大樓,Point,"121.58251676322999, 25.06457521480197",121.58251676323,25.06457521480197,台灣台北市內湖區精技大樓,台北市,內湖區
Feature,1001443.0,精技大樓,Point,"121.58250609324998, 25.06433373339399",121.58250609324999,25.064333733393987,台灣台北市內湖區精技大樓,台北市,內湖區
Feature,4833.0,綜合市場,Point,"121.49029, 25.03062",121.49028999999999,25.030620000000003,台灣台北市萬華區綜合市場,台北市,萬華區
Feature,500.0,綜合市場,Point,"121.5158012626377, 25.115721249213504",121.51580126263771,25.115721249213504,台灣台北市北投區石牌路二段42號,台北市,北投區
Feature,4834.0,綜合市場,Point,"121.4898, 25.03054",121.4898,25.03054,台灣台北市萬華區綜合市場,台北市,萬華區
Feature,14626.0,綜合市場,Point,"121.51551333031097, 25.115870022252878",121.51551333031095,25.115870022252878,台灣台北市北投區石牌路二段21號,台北市,北投區
Feature,50677.0,綠野山莊,Point,"121.58763289038157, 24.988180482433712",121.58763289038157,24.98818048243371,台灣台北市文山區綠野山莊,台北市,文山區
Feature,2526.0,綠野山莊,Point,"121.58742003973866, 24.988295648464014",121.58742003973866,24.98829564846401,台灣台北市文山區綠野山莊,台北市,文山區
Feature,14414.0,綠園,Point,"121.55508, 25.11713",121.55508,25.11713,台灣台北市士林區綠園,台北市,士林區
Feature,907.0,綠園,Point,"121.55509, 25.11719",121.55508999999999,25.11719,台灣台北市士林區綠園,台北市,士林區
Feature,2168.0,網球場,Point,"121.57643, 25.01644",121.57643,25.01644,台灣台北市信義區網球場,台北市,信義區
Feature,9419.0,翠山派出所,Point,"121.56020588954999, 25.108412319638024",121.56020588955,25.108412319638024,台灣台北市士林區中社路一段43號,台北市,士林區
Feature,908.0,翠山派出所,Point,"121.56033655951997, 25.107977395384",121.56033655951995,25.107977395384,台灣台北市士林區翠山派出所,台北市,士林區
Feature,909.0,翠山莊,Point,"121.56179, 25.1111",121.56178999999999,25.1111,台灣台北市士林區翠山莊,台北市,士林區
Feature,9418.0,翠山莊,Point,"121.56215, 25.11139",121.56215,25.11139,台灣台北市士林區翠山莊,台北市,士林區
Feature,910.0,翠山街,Point,"121.56869679265998, 25.107544587036006",121.56869679265999,25.107544587036013,台灣台北市士林區翠山街,台北市,士林區
Feature,9417.0,翠山街,Point,"121.56843, 25.1073",121.56843,25.1073,台灣台北市士林區翠山街,台北市,士林區
Feature,1379.0,聚盛里,Point,"121.52561362747731, 25.05882468145793",121.52561362747733,25.058824681457928,台灣台北市中山區林森北路395號,台北市,中山區
Feature,1380.0,聚盛里,Point,"121.52549, 25.05883",121.52548999999999,25.05883,台灣台北市中山區林森北路384號,台北市,中山區
Feature,1001447.0,聚福宮,Point,"121.496086, 25.02698",121.496086,25.02698,台灣台北市萬華區東園街59號,台北市,萬華區
Feature,1824.0,聚福宮,Point,"121.49590177909997, 25.026771113973997",121.49590177909997,25.026771113974,台灣台北市萬華區東園街40號,台北市,萬華區
Feature,2224.0,臺大,Point,"121.53338180632936, 25.01793074749017",121.53338180632936,25.017930747490173,台灣台北市大安區新生南路三段88-4號,台北市,大安區
Feature,6667.0,臺大,Point,"121.53355005154737, 25.017497535403233",121.53355005154735,25.017497535403233,台灣台北市大安區新生南路三段92號,台北市,大安區
Feature,1065.0,臺大公館醫院,Point,"121.54377, 25.01443",121.54377,25.014429999999997,台灣台北市大安區臺大癌醫,台北市,大安區
Feature,1066.0,臺大公館醫院,Point,"121.5436018200001, 25.014275466969387",121.54360182000009,25.01427546696939,台灣台北市大安區臺大癌醫,台北市,大安區
Feature,2226.0,臺大公館醫院,Point,"121.54224720006997, 25.015713757173998",121.54224720006997,25.015713757174,台灣台北市大安區臺大癌醫(基隆路),台北市,大安區
Feature,2225.0,臺大公館醫院,Point,"121.54252556811997, 25.015521117163015",121.54252556811994,25.01552111716301,台灣台北市大安區基隆路三段155巷26號,台北市,大安區
Feature,15108.0,臺大資訊大樓,Point,"121.54085, 25.02114",121.54085,25.02114,台灣台北市大安區臺大資訊大樓,台北市,大安區
Feature,2227.0,臺大資訊大樓,Point,"121.54036, 25.02147",121.54036,25.02147,台灣台北市大安區臺大資訊大樓,台北市,大安區
Feature,2197.0,臺大綜合體育館,Point,"121.53447483927997, 25.021669433216967",121.53447483927995,25.021669433216967,台灣台北市大安區新生南路三段37號,台北市,大安區
Feature,2199.0,臺大綜合體育館,Point,"121.53411244906997, 25.021645066776987",121.53411244906995,25.021645066776987,台灣台北市大安區臺大綜合體育館,台北市,大安區
Feature,50687.0,臺大醫院,Point,"121.51841443187998, 25.042497553210048",121.51841443187998,25.042497553210048,台灣台北市中正區臺大醫院,台北市,中正區
Feature,1000087.0,臺大醫院,Point,"121.51855524669999, 25.041403318286985",121.5185552467,25.041403318286985,台灣台北市中正區臺大醫院,台北市,中正區
Feature,1206.0,臺北大學(臺北校區),Point,"121.54243639532275, 25.057649945944327",121.54243639532277,25.057649945944327,台灣台北市中山區民生東路三段88巷6號,台北市,中山區
Feature,1207.0,臺北大學(臺北校區),Point,"121.53656, 25.05736",121.53656000000001,25.05736,台灣台北市中山區臺北大學(臺北校區),台北市,中山區
Feature,10419.0,臺北大學(臺北校區),Point,"121.5428409043983, 25.05793515769285",121.54284090439829,25.057935157692853,台灣台北市中山區YouBike1.0_National Taipei University(Taipei Campus),台北市,中山區
Feature,6657.0,臺北大學(臺北校區),Point,"121.53711, 25.05657",121.53711000000001,25.05657,台灣台北市中山區建國北路二段69號,台北市,中山區
Feature,1878.0,臺北市立大學,Point,"121.51371215607372, 25.035443086318583",121.51371215607372,25.035443086318587,台灣台北市中正區臺北市立教育大學,台北市,中正區
Feature,4121.0,臺北市立美術館,Point,"121.52298320688105, 25.069700168781825",121.52298320688105,25.069700168781825,台灣台北市中山區臺北市立美術館,台北市,中山區
Feature,101.0,臺北市立美術館,Point,"121.52402662697997, 25.07222484629103",121.52402662697996,25.072224846291032,台灣台北市中山區臺北市立美術館,台北市,中山區
Feature,1592.0,臺北市區監理所,Point,"121.55974093254996, 25.048420368208028",121.55974093254996,25.04842036820803,台灣台北市松山區台北市區監理所,台北市,松山區
Feature,4004.0,臺北市區監理所,Point,"121.55955, 25.04842",121.55955,25.04842,台灣台北市松山區八德路四段53號,台北市,松山區
Feature,1000435.0,臺北市憲兵隊,Point,"121.50912386011996, 25.040727367635952",121.50912386011996,25.040727367635952,台灣台北市中正區臺北市憲兵隊,台北市,中正區
Feature,1884.0,臺北車站(公園),Point,"121.51665784292997, 25.044014402987035",121.51665784292996,25.044014402987038,台灣台北市中正區公園路30巷4號,台北市,中正區
Feature,1000082.0,臺北車站(忠孝),Point,"121.51651795151686, 25.04666559773336",121.51651795151686,25.04666559773336,台灣台北市中正區臺北車站(忠孝),台北市,中正區
Feature,1886.0,臺北車站(忠孝),Point,"121.51700936478099, 25.046239349933373",121.517009364781,25.046239349933373,台灣台北市中正區臺北車站(忠孝),台北市,中正區
Feature,1882.0,臺北車站(忠孝),Point,"121.5155805880798, 25.046587217268705",121.5155805880798,25.046587217268705,台灣台北市中正區忠孝西路一段50-1號,台北市,中正區
Feature,1888.0,臺北車站(忠孝),Point,"121.51454329738175, 25.046854611738805",121.51454329738176,25.046854611738805,台灣台北市中正區忠孝西路一段70-2號,台北市,中正區
Feature,16254.0,臺北車站(承德),Point,"121.51694037797998, 25.050288608056032",121.51694037797998,25.05028860805603,台灣台北市大同區臺北車站(承德),台北市,大同區
Feature,1411.0,臺北車站(承德),Point,"121.51669, 25.05042",121.51669,25.050420000000003,台灣台北市大同區承德路一段18號,台北市,大同區
Feature,1000065.0,臺北車站(青島),Point,"121.51835743931998, 25.044817430018956",121.51835743932,25.04481743001896,台灣台北市中正區臺北車站(青島),台北市,中正區
Feature,1890.0,臺北車站(青島),Point,"121.51770399503997, 25.044844109575973",121.51770399503997,25.04484410957597,台灣台北市中正區臺北車站(青島),台北市,中正區
Feature,1891.0,臺北車站(重慶),Point,"121.51316702694999, 25.04657028430502",121.51316702695,25.04657028430502,台灣台北市中正區臺北車站(重慶),台北市,中正區
