鄉鎮市區,土地移轉總面積平方公尺,都市土地使用分區,交易年月日,總樓層數,主要用途,主要建材,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,土地,建物,車位,轉移樓層,建物類型
士林區,22.38,住,1021015,14,住家用,鋼筋混凝土造,152.34,3,2,2,有,無,30164400,198007,坡道平面,0.11,0,3,1,1,2,住宅大樓
士林區,22.38,住,1030305,14,住家用,鋼筋混凝土造,152.35,3,2,2,有,無,38500000,252708,坡道平面,0.11,0,3,1,1,10,住宅大樓
士林區,22.38,住,1030520,14,住家用,鋼筋混凝土造,152.35,3,2,2,有,無,36080000,236823,坡道平面,0.11,0,3,1,1,9,住宅大樓
士林區,22.38,住,1020620,14,住家用,鋼筋混凝土造,152.34,3,2,2,有,無,35700000,234344,坡道平面,0.11,0,3,1,1,7,住宅大樓
信義區,12.73,住,1031219,8,住家用,鋼筋混凝土造,57.24,1,1,1,有,無,18800000,328442,0,0.0,0,2,1,0,8,華廈
文山區,30.66,住,1030624,13,住家用,鋼筋混凝土造,246.84,4,2,2,有,無,53600000,217145,坡道平面,64.2,0,1,1,2,10,住宅大樓
文山區,30.66,住,1030715,13,住家用,鋼筋混凝土造,246.84,4,2,2,有,無,49220000,199400,坡道平面,64.2,0,1,1,2,2,住宅大樓
文山區,30.66,住,1030624,13,住家用,鋼筋混凝土造,246.84,4,2,2,有,無,50930000,206328,坡道平面,64.2,0,1,1,2,4,住宅大樓
文山區,30.66,住,1030626,13,住家用,鋼筋混凝土造,246.84,4,2,2,有,無,50150000,203168,坡道平面,64.2,0,1,1,2,5,住宅大樓
文山區,30.66,住,1030627,13,住家用,鋼筋混凝土造,246.84,4,2,2,有,無,51920000,210339,坡道平面,64.2,0,1,1,2,6,住宅大樓
文山區,30.66,住,1030627,13,住家用,鋼筋混凝土造,246.84,4,2,2,有,無,52050000,210865,坡道平面,64.2,0,1,1,2,7,住宅大樓
文山區,30.66,住,1030624,13,住家用,鋼筋混凝土造,246.84,4,2,2,有,無,52600000,213094,坡道平面,64.2,0,1,1,2,8,住宅大樓
文山區,30.66,住,1030624,13,住家用,鋼筋混凝土造,246.84,4,2,2,有,無,52300000,211878,坡道平面,64.2,0,1,1,2,9,住宅大樓
文山區,25.45,住,1030624,13,住家用,鋼筋混凝土造,183.71,3,2,2,有,無,42300000,230254,坡道平面,32.1,0,1,1,1,10,住宅大樓
文山區,25.45,住,1030715,13,住家用,鋼筋混凝土造,183.71,3,2,2,有,無,39780000,216537,坡道平面,32.1,0,1,1,1,2,住宅大樓
文山區,25.45,住,1030624,13,住家用,鋼筋混凝土造,215.81,3,2,2,有,無,43270000,200500,坡道平面,64.2,0,1,1,2,3,住宅大樓
文山區,25.45,住,1030708,13,住家用,鋼筋混凝土造,183.71,3,2,2,有,無,39380000,214360,坡道平面,32.1,0,1,1,1,4,住宅大樓
文山區,25.45,住,1030622,13,住家用,鋼筋混凝土造,183.71,3,2,2,有,無,39970000,217571,坡道平面,32.1,0,1,1,1,5,住宅大樓
文山區,25.45,住,1030628,13,住家用,鋼筋混凝土造,183.71,3,2,2,有,無,40680000,221436,坡道平面,32.1,0,1,1,1,7,住宅大樓
文山區,25.45,住,1030705,13,住家用,鋼筋混凝土造,215.81,3,2,2,有,無,44000000,203883,坡道平面,64.2,0,1,1,1,9,住宅大樓
文山區,22.78,住,1030627,13,住家用,鋼筋混凝土造,167.8,3,2,2,有,無,36000000,214541,坡道平面,32.1,0,1,1,1,10,住宅大樓
文山區,22.78,住,1030716,13,住家用,鋼筋混凝土造,167.8,3,2,2,有,無,35880000,213826,坡道平面,32.1,0,1,1,1,12,住宅大樓
文山區,22.26,住,1030705,13,住家用,鋼筋混凝土造,164.73,3,2,2,有,無,33390000,202695,坡道平面,32.1,0,1,1,1,2,住宅大樓
文山區,22.78,住,1030625,13,住家用,鋼筋混凝土造,167.8,3,2,2,有,無,34400000,205006,坡道平面,32.1,0,1,1,1,3,住宅大樓
文山區,22.78,住,1030622,13,住家用,鋼筋混凝土造,167.8,3,2,2,有,無,33500000,199642,坡道平面,32.1,0,1,1,1,4,住宅大樓
文山區,22.78,住,1030626,13,住家用,鋼筋混凝土造,167.8,3,2,2,有,無,34800000,207390,坡道平面,32.1,0,1,1,1,6,住宅大樓
文山區,22.78,住,1030623,13,住家用,鋼筋混凝土造,167.8,3,2,2,有,無,35000000,208582,坡道平面,32.1,0,1,1,1,7,住宅大樓
文山區,22.78,住,1030623,13,住家用,鋼筋混凝土造,167.8,3,2,2,有,無,35360000,210727,坡道平面,32.1,0,1,1,1,8,住宅大樓
文山區,22.78,住,1030705,13,住家用,鋼筋混凝土造,167.8,3,2,2,有,無,36180000,215614,坡道平面,32.1,0,1,1,1,9,住宅大樓
文山區,15.78,住,1030704,13,住家用,鋼筋混凝土造,158.18,2,2,1,有,無,28500000,180174,坡道平面,64.2,0,1,1,1,10,住宅大樓
文山區,15.78,住,1030629,13,住家用,鋼筋混凝土造,126.08,2,2,1,有,無,23500000,186390,坡道平面,32.1,0,1,1,1,2,住宅大樓
文山區,15.78,住,1030629,13,住家用,鋼筋混凝土造,126.08,2,2,1,有,無,23780000,188610,坡道平面,32.1,0,1,1,1,3,住宅大樓
文山區,15.78,住,1030629,13,住家用,鋼筋混凝土造,126.08,2,2,1,有,無,24860000,197176,坡道平面,32.1,0,1,1,1,4,住宅大樓
文山區,15.78,住,1030622,13,住家用,鋼筋混凝土造,126.08,2,2,1,有,無,24830000,196938,坡道平面,32.1,0,1,1,1,6,住宅大樓
文山區,15.78,住,1030628,13,住家用,鋼筋混凝土造,126.08,2,2,1,有,無,26000000,206218,坡道平面,32.1,0,1,1,1,7,住宅大樓
文山區,15.78,住,1030628,13,住家用,鋼筋混凝土造,126.08,2,2,1,有,無,25920000,205584,坡道平面,32.1,0,1,1,1,9,住宅大樓
大同區,20.82,住,1030921,18,住商用,鋼筋混凝土造,252.8,4,2,3,有,無,63550000,288567,坡道平面,42.45,2850000,24,1,1,10,住宅大樓
大同區,21.38,住,1031223,18,住商用,鋼筋混凝土造,258.45,4,2,3,有,無,75800000,336343,坡道平面,42.45,3150000,24,1,1,16,住宅大樓
大同區,22.03,住,1031004,18,住商用,鋼筋混凝土造,265.02,4,2,3,有,無,73150000,314283,坡道平面,42.45,3200000,24,1,1,18,住宅大樓
大同區,14.97,住,1030913,18,住商用,鋼筋混凝土造,167.6,3,2,2,有,無,43020000,272241,坡道機械,16.19,1800000,24,1,1,5,住宅大樓
大同區,14.97,住,1030923,18,住商用,鋼筋混凝土造,167.6,3,2,2,有,無,43050000,272439,坡道機械,16.19,1800000,24,1,1,6,住宅大樓
大同區,19.23,住,1031031,18,住商用,鋼筋混凝土造,236.63,3,2,2,有,無,62180000,305541,坡道平面,42.45,2850000,24,1,1,17,住宅大樓
大同區,15.91,住,1030911,18,住商用,鋼筋混凝土造,197.15,3,2,2,有,無,48000000,282813,坡道平面,36.62,2600000,24,1,1,11,住宅大樓
大同區,15.91,住,1030920,18,住商用,鋼筋混凝土造,197.15,3,2,2,有,無,50380000,297016,坡道平面,36.62,2700000,24,1,1,15,住宅大樓
大同區,9.43,住,1030923,18,住商用,鋼筋混凝土造,111.46,2,2,1,有,無,28300000,279206,坡道機械,16.19,1700000,24,1,1,7,住宅大樓
大同區,9.43,住,1030921,18,住商用,鋼筋混凝土造,111.46,2,2,1,有,無,30880000,305238,坡道機械,16.19,1800000,24,1,1,14,住宅大樓
大同區,9.29,住,1030919,18,住商用,鋼筋混凝土造,110.01,2,2,1,有,無,31500000,316564,坡道機械,16.19,1800000,24,1,1,15,住宅大樓
內湖區,74.7,工,1021121,8,見使用執照,鋼筋混凝土造,371.73,0,0,0,無,無,60263400,197421,坡道平面,89.27,4500000,2,1,3,2,廠辦
內湖區,74.64,工,1021115,8,見使用執照,鋼筋混凝土造,371.73,0,0,0,無,無,59578600,195067,坡道平面,89.27,4480000,2,1,3,3,廠辦
內湖區,74.64,工,1021115,8,見使用執照,鋼筋混凝土造,371.73,0,0,0,無,無,59578600,195067,坡道平面,89.27,4480000,2,1,3,4,廠辦
內湖區,74.64,工,1021111,8,見使用執照,鋼筋混凝土造,371.73,0,0,0,無,無,59598600,195067,坡道平面,89.27,4500000,2,1,3,6,廠辦
內湖區,74.7,工,1021121,8,見使用執照,鋼筋混凝土造,371.73,0,0,0,無,無,61500000,201798,坡道平面,89.27,4500000,2,1,3,7,廠辦
內湖區,74.7,工,1021118,8,見使用執照,鋼筋混凝土造,371.73,0,0,0,無,無,60948600,215372,坡道平面,115.9,5850000,2,1,4,8,廠辦
文山區,17.53,住,1030313,8,住家用,鋼筋混凝土造,107.64,2,2,2,有,無,22600000,209959,0,0.0,0,1,1,0,1,華廈
文山區,16.58,住,1030303,8,住家用,鋼筋混凝土造,101.81,2,2,2,有,無,22020000,216285,0,0.0,0,1,1,0,5,華廈
文山區,17.53,住,1030520,8,住家用,鋼筋混凝土造,107.78,2,2,2,有,無,24350000,225923,0,0.0,0,1,1,0,7,華廈
文山區,9.9,住,1030321,8,住家用,鋼筋混凝土造,60.91,1,2,1,有,無,13500000,221638,0,0.0,0,1,1,0,2,華廈
文山區,9.9,住,1030328,8,住家用,鋼筋混凝土造,60.9,1,2,1,有,無,13500000,221675,0,0.0,0,1,1,0,4,華廈
文山區,16.58,住,1030310,8,住家用,鋼筋混凝土造,101.8,2,2,2,有,無,21980000,215914,0,0.0,0,1,1,0,4,華廈
文山區,27.9,住,1030712,8,住家用,鋼筋混凝土造,142.32,2,2,2,有,無,26710000,206302,升降平面,25.21,2550000,1,1,1,5,華廈
文山區,17.21,住,1030606,8,住家用,鋼筋混凝土造,90.64,1,2,1,有,無,18130000,214718,塔式車位,13.05,1470000,1,1,1,2,華廈
文山區,13.52,住,1030710,8,住家用,鋼筋混凝土造,82.9,1,2,1,有,無,17020000,205308,0,0.0,0,1,1,0,4,華廈
文山區,15.56,住,1030314,8,住家用,鋼筋混凝土造,80.45,1,2,1,有,無,16490000,226558,塔式車位,13.05,1220000,1,1,1,5,華廈
文山區,11.0,住,1030410,8,住家用,鋼筋混凝土造,67.53,1,2,1,有,無,16030000,237376,0,0.0,0,1,1,0,7,華廈
文山區,9.67,住,1030326,8,住家用,鋼筋混凝土造,59.3,1,2,1,有,無,12800000,215852,0,0.0,0,1,1,0,2,華廈
文山區,9.9,住,1030308,8,住家用,鋼筋混凝土造,60.8,1,2,1,有,無,12830000,211020,0,0.0,0,1,1,0,3,華廈
文山區,9.9,住,1030321,8,住家用,鋼筋混凝土造,60.85,1,2,1,有,無,13450000,221035,0,0.0,0,1,1,0,4,華廈
文山區,9.9,住,1030603,8,住家用,鋼筋混凝土造,60.87,1,2,1,有,無,13950000,229177,0,0.0,0,1,1,0,5,華廈
文山區,9.9,住,1030409,8,住家用,鋼筋混凝土造,60.85,1,2,1,有,無,14210000,233525,0,0.0,0,1,1,0,6,華廈
文山區,12.97,住,1030502,8,住家用,鋼筋混凝土造,79.77,1,2,1,有,無,15930000,199699,0,0.0,0,1,1,0,3,華廈
文山區,11.32,住,1030317,8,住家用,鋼筋混凝土造,69.42,1,2,1,有,無,14770000,212763,0,0.0,0,1,1,0,4,華廈
文山區,21.93,住,1030603,8,住家用,鋼筋混凝土造,105.58,1,2,1,有,無,19520000,213637,升降平面,25.21,2350000,1,1,1,5,華廈
文山區,11.32,住,1030226,8,住家用,鋼筋混凝土造,69.55,1,2,1,有,無,15400000,221423,0,0.0,0,1,1,0,6,華廈
文山區,13.13,住,1030413,8,住家用,鋼筋混凝土造,80.52,1,2,1,有,無,18060000,224292,0,0.0,0,1,1,0,7,華廈
文山區,24.47,住,1020118,5,住家用,鋼筋混凝土造,57.29,1,1,1,有,無,9020000,157445,0,0.0,0,1,1,0,2,華廈
文山區,57.0,住,1020301,5,住家用,鋼筋混凝土造,163.32,3,1,2,有,無,23200000,164848,坡道平面,33.2,1750000,1,1,1,3,華廈
文山區,57.06,住,1020415,5,住家用,鋼筋混凝土造,163.32,3,1,2,有,無,24450000,174454,坡道平面,33.2,1750000,1,1,1,4,華廈
文山區,57.06,住,1020423,5,住家用,鋼筋混凝土造,163.32,3,1,2,有,無,24680000,176222,坡道平面,33.2,1750000,1,1,1,5,華廈
文山區,24.12,住,1020104,5,住家用,鋼筋混凝土造,121.32,2,1,1,有,無,15100000,153200,坡道平面,33.2,1600000,1,1,1,2,華廈
文山區,24.12,住,1020402,5,住家用,鋼筋混凝土造,121.32,2,1,1,有,無,16500000,169088,坡道平面,33.2,1600000,1,1,1,3,華廈
文山區,39.04,住,1020415,5,住家用,鋼筋混凝土造,121.32,2,1,1,有,無,17100000,179301,坡道平面,33.2,1300000,1,1,1,4,華廈
文山區,39.04,住,1020517,5,住家用,鋼筋混凝土造,121.32,2,1,1,有,無,16540000,170676,坡道平面,33.2,1500000,1,1,1,5,華廈
文山區,51.44,住,1020220,5,住家用,鋼筋混凝土造,150.44,3,1,2,有,無,27470000,219379,坡道平面,33.2,1750000,1,1,1,1,華廈
文山區,58.85,住,1020403,5,住家用,鋼筋混凝土造,167.63,3,1,2,有,無,24000000,166629,坡道平面,33.2,1600000,1,1,1,2,華廈
文山區,58.78,住,1020613,5,住家用,鋼筋混凝土造,167.58,3,1,2,有,無,24860000,171975,坡道平面,33.2,1750000,1,1,1,3,華廈
文山區,58.85,住,1020528,5,住家用,鋼筋混凝土造,167.58,3,1,2,有,無,25800000,181575,坡道平面,33.2,1400000,1,1,1,4,華廈
文山區,58.85,住,1020517,5,住家用,鋼筋混凝土造,167.58,3,1,2,有,無,24530000,170636,坡道平面,33.2,1600000,1,1,1,5,華廈
文山區,51.44,住,1011226,5,住家用,鋼筋混凝土造,150.35,3,1,2,有,無,25000000,200598,坡道平面,33.2,1500000,1,1,1,1,華廈
文山區,58.85,住,1020124,5,住家用,鋼筋混凝土造,167.63,3,1,2,有,無,23500000,163654,坡道平面,33.2,1500000,1,1,1,2,華廈
文山區,58.78,住,1020201,5,住家用,鋼筋混凝土造,167.58,3,1,2,有,無,24000000,168924,坡道平面,33.2,1300000,1,1,1,3,華廈
文山區,58.85,住,1020313,5,住家用,鋼筋混凝土造,167.58,3,1,2,有,無,26150000,181575,坡道平面,33.2,1750000,1,1,1,4,華廈
文山區,58.85,住,1020418,5,住家用,鋼筋混凝土造,167.58,3,1,2,有,無,27160000,189835,坡道平面,33.2,1650000,1,1,1,5,華廈
文山區,34.63,住,1020402,5,住家用,鋼筋混凝土造,111.23,2,1,1,有,無,17500000,207612,坡道平面,33.2,1300000,1,1,1,1,華廈
文山區,38.27,住,1020402,5,住家用,鋼筋混凝土造,119.63,2,1,1,有,無,16850000,176443,坡道平面,33.2,1600000,1,1,1,2,華廈
文山區,38.34,住,1020327,5,住家用,鋼筋混凝土造,119.63,2,1,1,有,無,17320000,181881,坡道平面,33.2,1600000,1,1,1,3,華廈
文山區,38.34,住,1020510,5,住家用,鋼筋混凝土造,119.63,2,1,1,有,無,18000000,190906,坡道平面,33.2,1500000,1,1,1,4,華廈
文山區,38.34,住,1020825,5,住家用,鋼筋混凝土造,119.63,2,1,1,有,無,18320000,193451,坡道平面,33.2,1600000,1,1,1,5,華廈
文山區,47.6,住,1020715,5,住家用,鋼筋混凝土造,141.42,3,1,2,有,無,21400000,184347,坡道平面,33.2,1450000,1,1,1,1,華廈
文山區,58.4,住,1020124,5,住家用,鋼筋混凝土造,166.64,3,1,2,有,無,21520000,149281,坡道平面,33.2,1600000,1,1,1,2,華廈
文山區,58.46,住,1020301,5,住家用,鋼筋混凝土造,166.6,3,1,2,有,無,23380000,162144,坡道平面,33.2,1750000,1,1,1,3,華廈
文山區,58.46,住,1020306,5,住家用,鋼筋混凝土造,166.6,3,1,2,有,無,21900000,153373,坡道平面,33.2,1440000,1,1,1,4,華廈
文山區,58.46,住,1020208,5,住家用,鋼筋混凝土造,166.6,3,1,2,有,無,24100000,168666,坡道平面,33.2,1600000,1,1,1,5,華廈
文山區,54.5,住,1020905,5,住家用,鋼筋混凝土造,157.33,3,1,2,有,無,22260000,166438,坡道平面,33.2,1600000,1,1,1,2,華廈
文山區,54.5,住,1020817,5,住家用,鋼筋混凝土造,157.33,3,1,2,有,無,23000000,173608,坡道平面,33.2,1450000,1,1,1,3,華廈
文山區,54.5,住,1021015,5,住家用,鋼筋混凝土造,157.33,3,1,2,有,無,23780000,178684,坡道平面,33.2,1600000,1,1,1,4,華廈
文山區,54.5,住,1021115,5,住家用,鋼筋混凝土造,157.33,3,1,2,有,無,25000000,187304,坡道平面,33.2,1750000,1,1,1,5,華廈
文山區,50.41,住,1020711,5,住家用,鋼筋混凝土造,178.09,3,1,2,有,無,27460000,214522,坡道平面,66.4,3500000,1,1,2,1,華廈
文山區,54.5,住,1020922,5,住家用,鋼筋混凝土造,157.33,3,1,2,有,無,22750000,170386,坡道平面,33.2,1600000,1,1,1,2,華廈
文山區,54.5,住,1020702,5,住家用,鋼筋混凝土造,157.41,3,1,2,有,無,22520000,169632,坡道平面,33.2,1450000,1,1,1,3,華廈
文山區,54.5,住,1020510,5,住家用,鋼筋混凝土造,157.41,3,1,2,有,無,23850000,181547,坡道平面,33.2,1300000,1,1,1,4,華廈
文山區,37.57,住,1021010,5,住家用,鋼筋混凝土造,117.91,2,1,1,有,無,19630000,212844,坡道平面,33.2,1600000,1,1,1,1,華廈
文山區,41.47,住,1020908,5,住家用,鋼筋混凝土造,127.02,2,1,1,有,無,18540000,180026,坡道平面,33.2,1650000,1,1,1,3,華廈
文山區,41.47,住,1020425,5,住家用,鋼筋混凝土造,127.02,2,1,1,有,無,19420000,188339,坡道平面,33.2,1750000,1,1,1,4,華廈
文山區,41.47,住,1021116,5,住家用,鋼筋混凝土造,127.02,2,1,1,有,無,20200000,198252,坡道平面,33.2,1600000,1,1,1,5,華廈
文山區,36.17,住,1021007,5,住家用,鋼筋混凝土造,114.54,2,1,1,有,無,20000000,226211,坡道平面,33.2,1600000,1,1,1,1,華廈
文山區,39.68,住,1020316,5,住家用,鋼筋混凝土造,122.77,2,1,1,有,無,16630000,166127,坡道平面,33.2,1750000,1,1,1,2,華廈
文山區,39.68,住,1020411,5,住家用,鋼筋混凝土造,122.77,2,1,1,有,無,18480000,185665,坡道平面,33.2,1850000,1,1,1,3,華廈
文山區,39.68,住,1020425,5,住家用,鋼筋混凝土造,122.77,2,1,1,有,無,18630000,188456,坡道平面,33.2,1750000,1,1,1,4,華廈
文山區,39.68,住,1020915,5,住家用,鋼筋混凝土造,122.77,2,1,1,有,無,19550000,202077,坡道平面,33.2,1450000,1,1,1,5,華廈
文山區,43.45,住,1020420,5,住家用,鋼筋混凝土造,131.54,2,1,1,有,無,18180000,167073,坡道平面,33.2,1750000,1,1,1,2,華廈
文山區,43.45,住,1020519,5,住家用,鋼筋混凝土造,131.54,2,1,1,有,無,17590000,162599,坡道平面,33.2,1600000,1,1,1,3,華廈
文山區,43.45,住,1020704,5,住家用,鋼筋混凝土造,131.54,2,1,1,有,無,19900000,185581,坡道平面,33.2,1650000,1,1,1,4,華廈
文山區,43.45,住,1021101,5,住家用,鋼筋混凝土造,131.54,2,1,1,有,無,20350000,189140,坡道平面,33.2,1750000,1,1,1,5,華廈
文山區,42.55,住,1020103,5,住家用,鋼筋混凝土造,129.46,2,1,1,有,無,17710000,167359,坡道平面,33.2,1600000,1,1,1,2,華廈
文山區,42.55,住,1020206,5,住家用,鋼筋混凝土造,129.46,2,1,1,有,無,18450000,175047,坡道平面,33.2,1600000,1,1,1,3,華廈
文山區,42.55,住,1020715,5,住家用,鋼筋混凝土造,129.46,2,1,1,有,無,19030000,182630,坡道平面,33.2,1450000,1,1,1,4,華廈
文山區,42.55,住,1020715,5,住家用,鋼筋混凝土造,129.46,2,1,1,有,無,20150000,192707,坡道平面,33.2,1600000,1,1,1,5,華廈
文山區,40.38,住,1011220,5,住家用,鋼筋混凝土造,124.41,2,1,1,有,無,17850000,175419,坡道平面,33.2,1850000,1,1,1,2,華廈
文山區,40.38,住,1020314,5,住家用,鋼筋混凝土造,124.41,2,1,1,有,無,18190000,181888,坡道平面,33.2,1600000,1,1,1,3,華廈
文山區,40.38,住,1020309,5,住家用,鋼筋混凝土造,124.41,2,1,1,有,無,19050000,191317,坡道平面,33.2,1600000,1,1,1,4,華廈
文山區,40.38,住,1020208,5,住家用,鋼筋混凝土造,124.41,2,1,1,有,無,19170000,190988,坡道平面,33.2,1750000,1,1,1,5,華廈
文山區,36.61,住,1020909,5,住家用,鋼筋混凝土造,115.6,2,1,1,有,無,18430000,204248,坡道平面,33.2,1600000,1,1,1,1,華廈
文山區,41.34,住,1020207,5,住家用,鋼筋混凝土造,126.73,2,1,1,有,無,16170000,158986,坡道平面,33.2,1300000,1,1,1,2,華廈
文山區,41.34,住,1020308,5,住家用,鋼筋混凝土造,126.73,2,1,1,有,無,16800000,165722,坡道平面,33.2,1300000,1,1,1,3,華廈
文山區,41.34,住,1020529,5,住家用,鋼筋混凝土造,126.73,2,1,1,有,無,16980000,167647,坡道平面,33.2,1300000,1,1,1,4,華廈
文山區,41.34,住,1020320,5,住家用,鋼筋混凝土造,126.73,2,1,1,有,無,18900000,183364,坡道平面,33.2,1750000,1,1,1,5,華廈
文山區,42.24,住,1011226,5,住家用,鋼筋混凝土造,128.76,2,1,1,有,無,17600000,167434,坡道平面,33.2,1600000,1,1,1,2,華廈
文山區,42.24,住,1020115,5,住家用,鋼筋混凝土造,128.76,2,1,1,有,無,18490000,176748,坡道平面,33.2,1600000,1,1,1,3,華廈
文山區,42.24,住,1020817,5,住家用,鋼筋混凝土造,128.76,2,1,1,有,無,19310000,188468,坡道平面,33.2,1300000,1,1,1,4,華廈
文山區,42.94,住,1020911,5,住家用,鋼筋混凝土造,130.46,2,1,1,有,無,20520000,194530,坡道平面,33.2,1600000,1,1,1,5,華廈
文山區,43.19,住,1020704,5,住家用,鋼筋混凝土造,131.01,2,1,1,有,無,19870000,186791,坡道平面,33.2,1600000,1,1,1,2,華廈
文山區,43.19,住,1020621,5,住家用,鋼筋混凝土造,131.01,2,1,1,有,無,18390000,172171,坡道平面,33.2,1550000,1,1,1,3,華廈
文山區,43.19,住,1020922,5,住家用,鋼筋混凝土造,131.01,2,1,1,有,無,19280000,180759,坡道平面,33.2,1600000,1,1,1,4,華廈
文山區,43.19,住,1020907,5,住家用,鋼筋混凝土造,131.01,2,1,1,有,無,20000000,191187,坡道平面,33.2,1300000,1,1,1,5,華廈
文山區,39.68,住,1020621,5,住家用,鋼筋混凝土造,122.77,2,1,1,有,無,17640000,179078,坡道平面,33.2,1600000,1,1,1,2,華廈
文山區,39.68,住,1020916,5,住家用,鋼筋混凝土造,122.77,2,1,1,有,無,17370000,176063,坡道平面,33.2,1600000,1,1,1,3,華廈
文山區,39.68,住,1021005,5,住家用,鋼筋混凝土造,122.77,2,1,1,有,無,18280000,185665,坡道平面,33.2,1650000,1,1,1,4,華廈
文山區,39.68,住,1020918,5,住家用,鋼筋混凝土造,122.77,2,1,1,有,無,19150000,197611,坡道平面,33.2,1450000,1,1,1,5,華廈
文山區,39.68,住,1020512,5,住家用,鋼筋混凝土造,122.77,2,1,1,有,無,17930000,182316,坡道平面,33.2,1600000,1,1,1,2,華廈
文山區,39.68,住,1020306,5,住家用,鋼筋混凝土造,122.77,2,1,1,有,無,16830000,170035,坡道平面,33.2,1600000,1,1,1,3,華廈
文山區,39.68,住,1021019,5,住家用,鋼筋混凝土造,122.77,2,1,1,有,無,18520000,187786,坡道平面,33.2,1700000,1,1,1,4,華廈
文山區,39.68,住,1020616,5,住家用,鋼筋混凝土造,122.77,2,1,1,有,無,18000000,186446,坡道平面,33.2,1300000,1,1,1,5,華廈
文山區,58.02,住,1020512,5,住家用,鋼筋混凝土造,165.61,3,1,2,有,無,25800000,182766,坡道平面,33.2,1600000,1,1,1,2,華廈
文山區,58.02,住,1020603,5,住家用,鋼筋混凝土造,165.61,3,1,2,有,無,26300000,185409,坡道平面,33.2,1750000,1,1,1,3,華廈
