type,properties.bsm_bussto,properties.bsm_chines,geometry.type,geometry.coordinates,經度,緯度
Feature,10060.0,中正國中,Point,"121.45657, 24.98313",121.45657, 24.98313
Feature,3187.0,中正國中,Point,"121.45660300891713, 24.98299197139054",121.45660300891713, 24.98299197139054
Feature,3408.0,中正堂,Point,"121.49573, 25.06637",121.49573, 25.06637
Feature,10443.0,中正堂,Point,"121.49561550793999, 25.066475212239958",121.49561550793999, 25.066475212239958
Feature,10023.0,中正路,Point,"121.48492192393998, 24.998976183915026",121.48492192393998, 24.998976183915026
Feature,10037.0,中正路,Point,"121.48545815626328, 24.997440036170257",121.48545815626328, 24.997440036170257
Feature,10138.0,中正路,Point,"121.44455, 24.9753",121.44455, 24.9753
Feature,2872.0,中正路口,Point,"121.5419, 24.97122",121.5419, 24.97122
Feature,20317.0,中正路口,Point,"121.63247, 25.2215",121.63247, 25.2215
Feature,5030.0,中正路口,Point,"121.54556, 24.96884",121.54556, 24.96884
Feature,3320.0,中正路口,Point,"121.41256, 25.0112",121.41256, 25.0112
Feature,5029.0,中正路口,Point,"121.54593, 24.96898",121.54593, 24.96898
Feature,2871.0,中正路口,Point,"121.54181550925998, 24.971558462351968",121.54181550925998, 24.971558462351968
Feature,1001160.0,中正路口,Point,"121.41255, 25.01147",121.41255, 25.01147
Feature,20285.0,中正路口,Point,"121.63403805886826, 25.221922251025102",121.63403805886826, 25.221922251025102
Feature,50809.0,中正橋頭,Point,"121.51622387730997, 25.016042844756992",121.51622387730997, 25.016042844756992
Feature,2995.0,中正橋頭,Point,"121.51585341467997, 25.01557314202898",121.51585341467997, 25.01557314202898
Feature,30036.0,中正龍安路口,Point,"121.41465454827124, 25.022553870977994",121.41465454827124, 25.022553870977994
Feature,3499.0,中正龍安路口,Point,"121.41461063334638, 25.022348221097808",121.41461063334638, 25.022348221097808
Feature,2864.0,中正環河路口,Point,"121.533958, 24.989991",121.533958, 24.989991
Feature,2865.0,中正環河路口,Point,"121.53365, 24.99107",121.53365, 24.99107
Feature,1001039.0,中生橋頭,Point,"121.564133, 24.95341",121.564133, 24.95341
Feature,1001038.0,中生橋頭,Point,"121.564133, 24.95341",121.564133, 24.95341
Feature,3061.0,中安街,Point,"121.51105125396997, 25.000727235739973",121.51105125396997, 25.000727235739973
Feature,3065.0,中和保養廠,Point,"121.49215, 25.00298",121.49215, 25.00298
Feature,3066.0,中和保養廠,Point,"121.49233441659774, 25.00258265799236",121.49233441659774, 25.00258265799236
Feature,3064.0,中和派出所,Point,"121.50285326609693, 24.999809831182695",121.50285326609693, 24.999809831182695
Feature,3063.0,中和派出所,Point,"121.50281017940223, 24.999649647198414",121.50281017940223, 24.999649647198414
Feature,1000322.0,中和站,Point,"121.47645692763196, 24.991541573809524",121.47645692763196, 24.991541573809524
Feature,3067.0,中和站,Point,"121.49103769576998, 24.990024606983003",121.49103769576998, 24.990024606983003
Feature,1000335.0,中和站,Point,"121.47625324045194, 24.991557677032656",121.47625324045194, 24.991557677032656
Feature,50829.0,中和站,Point,"121.49099478041997, 24.989828464751966",121.49099478041997, 24.989828464751966
Feature,3071.0,中和高中,Point,"121.47896755610168, 24.994234735415237",121.47896755610168, 24.994234735415237
Feature,3070.0,中和高中,Point,"121.48097701630978, 24.99596099683798",121.48097701630978, 24.99596099683798
Feature,3072.0,中和高中,Point,"121.47857583398303, 24.99417750575535",121.47857583398303, 24.99417750575535
Feature,3069.0,中和高中,Point,"121.48121200875369, 24.99607826746511",121.48121200875369, 24.99607826746511
Feature,1000334.0,中和區公所(景平路),Point,"121.49964116141862, 24.99873701784577",121.49964116141862, 24.99873701784577
Feature,1000705.0,中和區公所(景平路),Point,"121.49964323962386, 24.998401183532234",121.49964323962386, 24.998401183532234
Feature,60090.0,中和國中,Point,"121.50758, 24.98578",121.50758, 24.98578
Feature,9631.0,中和國中,Point,"121.50873702578996, 24.98743476795296",121.50873702578996, 24.98743476795296
Feature,9650.0,中和國中,Point,"121.50765, 24.98567",121.50765, 24.98567
Feature,3073.0,中和國中,Point,"121.50873728835997, 24.987606050174005",121.50873728835997, 24.987606050174005
Feature,10051.0,中和國稅局,Point,"121.48633342194996, 25.005005093973995",121.48633342194996, 25.005005093973995
Feature,3056.0,中和國稅局,Point,"121.48742892393997, 25.004804767563957",121.48742892393997, 25.004804767563957
Feature,3075.0,中和國稅局一,Point,"121.48624110488308, 25.004801902138354",121.48624110488308, 25.004801902138354
Feature,3074.0,中和教會,Point,"121.50907440870715, 24.99319672527186",121.50907440870715, 24.99319672527186
Feature,50844.0,中和教會,Point,"121.50897786394302, 24.992815860235424",121.50897786394302, 24.992815860235424
Feature,50813.0,中和第一分局,Point,"121.501574751, 24.998048563973004",121.501574751, 24.998048563973004
Feature,50814.0,中和第一分局,Point,"121.50205900859996, 24.998341933706982",121.50205900859996, 24.998341933706982
Feature,4137.0,中和街,Point,"121.44761, 25.05024",121.44761, 25.05024
Feature,4138.0,中和街,Point,"121.44767, 25.05061",121.44767, 25.05061
Feature,3500.0,中和街口,Point,"121.44850136318392, 25.049054794851568",121.44850136318392, 25.049054794851568
Feature,8208.0,中和街口,Point,"121.44883065122008, 25.049163465679985",121.44883065122008, 25.049163465679985
Feature,3077.0,中和農會,Point,"121.50008135953098, 25.001786606968643",121.50008135953098, 25.001786606968643
Feature,3078.0,中和農會,Point,"121.49981404833935, 25.001775438229576",121.49981404833935, 25.001775438229576
Feature,10002.0,中和農會,Point,"121.49873239848246, 25.002143590841342",121.49873239848246, 25.002143590841342
Feature,10001.0,中和農會,Point,"121.49855625986719, 25.001949855436372",121.49855625986719, 25.001949855436372
Feature,3062.0,中和廟口,Point,"121.50098892145998, 25.00060911790396",121.50098892145998, 25.00060911790396
Feature,9603.0,中和廟口,Point,"121.50090778405998, 25.000814361662997",121.50090778405998, 25.000814361662997
Feature,1000837.0,中洲街口,Point,"121.39719, 24.97347",121.39719, 24.97347
Feature,3321.0,中洲街口,Point,"121.39700437300996, 24.97356643440497",121.39700437300996, 24.97356643440497
Feature,1000606.0,中美市場,Point,"121.45254857406997, 25.042773856604004",121.45254857406997, 25.042773856604004
Feature,20261.0,中原中平路口,Point,"121.44566, 25.054414",121.44566, 25.054414
Feature,77.0,中原公寓,Point,"121.46844211792613, 25.085691708470943",121.46844211792613, 25.085691708470943
Feature,15069.0,中原公寓,Point,"121.46905710873256, 25.085304262333917",121.46905710873256, 25.085304262333917
Feature,3663.0,中原公園,Point,"121.46293113162996, 25.08459665299795",121.46293113162996, 25.08459665299795
Feature,15082.0,中原公園,Point,"121.46275250331996, 25.084630459990965",121.46275250331996, 25.084630459990965
Feature,10021.0,中原里,Point,"121.48446, 25.00281",121.48446, 25.00281
Feature,10039.0,中原里,Point,"121.4849, 25.00316",121.4849, 25.00316
Feature,8211.0,中原里,Point,"121.450017, 25.05436",121.450017, 25.05436
Feature,3501.0,中原里,Point,"121.44993833861997, 25.05424252605495",121.44993833861997, 25.05424252605495
Feature,3502.0,中原東路,Point,"121.4637, 25.05447",121.4637, 25.05447
Feature,30047.0,中原東路,Point,"121.46381760978997, 25.054578315839038",121.46381760978997, 25.054578315839038
Feature,3504.0,中原路,Point,"121.44737, 25.05436",121.44737, 25.05436
Feature,3503.0,中原路,Point,"121.44715, 25.05416",121.44715, 25.05416
Feature,3506.0,中原路一,Point,"121.45354, 25.05445",121.45354, 25.05445
Feature,3505.0,中原路一,Point,"121.45402, 25.05428",121.45402, 25.05428
Feature,20282.0,中國金屬,Point,"121.619434, 25.21844",121.619434, 25.21844
Feature,20320.0,中國金屬,Point,"121.61941, 25.21837",121.61941, 25.21837
Feature,3507.0,中港,Point,"121.45129136524041, 25.04911004037283",121.45129136524041, 25.04911004037283
Feature,30035.0,中港,Point,"121.4515453595749, 25.049243057128926",121.4515453595749, 25.049243057128926
Feature,1000839.0,中港站,Point,"121.45912, 25.062888",121.45912, 25.062888
Feature,1000840.0,中港站,Point,"121.45912, 25.062888",121.45912, 25.062888
Feature,1000567.0,中港路口,Point,"121.45147196402756, 25.049089014858758",121.45147196402756, 25.049089014858758
Feature,1000607.0,中港路口,Point,"121.45171259000487, 25.049235060945378",121.45171259000487, 25.049235060945378
Feature,20388.0,中華中原路口,Point,"121.45195, 25.05318",121.45195, 25.05318
Feature,20389.0,中華中原路口,Point,"121.45212, 25.05335",121.45212, 25.05335
Feature,60074.0,中華市場,Point,"121.53917, 24.96887",121.53917, 24.96887
Feature,2877.0,中華市場,Point,"121.53907, 24.9693",121.53907, 24.9693
Feature,8203.0,中華路,Point,"121.45330075826998, 25.046865807148013",121.45330075826998, 25.046865807148013
Feature,3509.0,中華路,Point,"121.45338, 25.04652",121.45338, 25.04652
Feature,10082.0,中華路口,Point,"121.43846, 24.96941",121.43846, 24.96941
Feature,10093.0,中華路口,Point,"121.43896, 24.96926",121.43896, 24.96926
Feature,3978.0,中華路口,Point,"121.48313062720557, 25.061320501086094",121.48313062720557, 25.061320501086094
Feature,3979.0,中華路口,Point,"121.48269917002085, 25.06164316900167",121.48269917002085, 25.06164316900167
Feature,1001178.0,中華電信,Point,"121.412507, 25.007119",121.412507, 25.007119
Feature,3323.0,中華電信,Point,"121.41242489814996, 25.007313353394036",121.41242489814996, 25.007313353394036
Feature,15028.0,中廣公司,Point,"121.40547431414997, 25.151864761415013",121.40547431414997, 25.151864761415013
Feature,3791.0,中廣公司,Point,"121.4041, 25.14978",121.4041, 25.14978
Feature,9655.0,中興二村,Point,"121.51502157539997, 24.99688911258301",121.51502157539997, 24.99688911258301
Feature,3001.0,中興二村,Point,"121.51481775462996, 24.996511495088022",121.51481775462996, 24.996511495088022
Feature,1000562.0,中興站,Point,"121.55236, 24.9856",121.55236, 24.9856
Feature,13218.0,中興街口,Point,"121.46942998497052, 25.04541463004142",121.46942998497052, 25.04541463004142
Feature,3418.0,中興街口,Point,"121.4684499618514, 25.04492699303257",121.4684499618514, 25.04492699303257
Feature,3002.0,中興街口,Point,"121.51469727377217, 25.011504366657878",121.51469727377217, 25.011504366657878
Feature,9646.0,中興新村,Point,"121.51648215421581, 24.998236095675626",121.51648215421581, 24.998236095675626
Feature,3003.0,中興新村,Point,"121.5165069186314, 24.9985372715813",121.5165069186314, 24.9985372715813
Feature,4146.0,中興路,Point,"121.63517934396252, 25.061681983776047",121.63517934396252, 25.061681983776047
Feature,4148.0,中興路,Point,"121.63494362577272, 25.061666695027544",121.63494362577272, 25.061666695027544
Feature,60066.0,中興路一段,Point,"121.54232489814996, 24.963759060362968",121.54232489814996, 24.963759060362968
Feature,2879.0,中興路一段,Point,"121.54210825263999, 24.963848941747962",121.54210825263999, 24.963848941747962
Feature,60068.0,中興路二段,Point,"121.54728, 24.97145",121.54728, 24.97145
Feature,36053.0,中興路二段,Point,"121.46184, 25.07649",121.46184, 25.07649
Feature,36054.0,中興路二段,Point,"121.46186, 25.07654",121.46186, 25.07654
Feature,2880.0,中興路二段,Point,"121.54682, 24.97082",121.54682, 24.97082
Feature,2881.0,中興路三段,Point,"121.54389, 24.98161",121.54389, 24.98161
Feature,20407.0,中興路三段,Point,"121.44217, 25.08137",121.44217, 25.08137
Feature,1001000.0,中興路三段,Point,"121.44150224466998, 25.082071232486946",121.44150224466998, 25.082071232486946
Feature,1000493.0,中興醫院,Point,"121.460423, 25.00193",121.460423, 25.00193
Feature,1000492.0,中興醫院,Point,"121.46047, 25.00204",121.46047, 25.00204
Feature,18011.0,中鶯,Point,"121.35248795833996, 24.955073179740992",121.35248795833996, 24.955073179740992
Feature,3371.0,中鶯,Point,"121.35224204166997, 24.954787864414993",121.35224204166997, 24.954787864414993
Feature,1000986.0,丹鳳一,Point,"121.42001789813999, 25.028675990657984",121.42001789813999, 25.028675990657984
Feature,3511.0,丹鳳一,Point,"121.41996386375999, 25.02896073022296",121.41996386375999, 25.02896073022296
Feature,30020.0,丹鳳派出所,Point,"121.41685, 25.02683",121.41685, 25.02683
Feature,3533.0,丹鳳派出所,Point,"121.41702, 25.02676",121.41702, 25.02676
Feature,3513.0,丹鳳高中,Point,"121.41632034537712, 25.021167192931205",121.41632034537712, 25.021167192931205
Feature,30037.0,丹鳳高中,Point,"121.41624793969032, 25.02132408188843",121.41624793969032, 25.02132408188843
Feature,20248.0,丹鳳國小,Point,"121.41335817790997, 25.024610391614008",121.41335817790997, 25.024610391614008
Feature,3512.0,丹鳳國小,Point,"121.41468045488091, 25.023599832516457",121.41468045488091, 25.023599832516457
Feature,30033.0,丹鳳國小,Point,"121.41477000315462, 25.02334249515645",121.41477000315462, 25.02334249515645
Feature,20247.0,丹鳳國小,Point,"121.41309564417998, 25.024484",121.41309564417998, 25.024484
Feature,1000966.0,五谷王廟,Point,"121.4742124685709, 25.047337745974378",121.4742124685709, 25.047337745974378
Feature,3409.0,五谷王廟,Point,"121.47398348408802, 25.047056166563955",121.47398348408802, 25.047056166563955
Feature,3703.0,五府千歲,Point,"121.44985592475369, 25.097954295639923",121.44985592475369, 25.097954295639923
Feature,36030.0,五府千歲,Point,"121.45021033054435, 25.09790647606655",121.45021033054435, 25.09790647606655
Feature,3704.0,五林路口,Point,"121.40479778769998, 25.109505149479038",121.40479778769998, 25.109505149479038
Feature,36049.0,五林路口,Point,"121.40498236441996, 25.10951715414402",121.40498236441996, 25.10951715414402
Feature,1000988.0,五股服務社,Point,"121.43819425655408, 25.08375283931303",121.43819425655408, 25.08375283931303
Feature,36023.0,五股服務社,Point,"121.43802523282274, 25.08398401733974",121.43802523282274, 25.08398401733974
Feature,20260.0,五股站,Point,"121.43565441819827, 25.075511096945576",121.43565441819827, 25.075511096945576
Feature,3706.0,五股站,Point,"121.4297661279601, 25.08991389618139",121.4297661279601, 25.08991389618139
Feature,36042.0,五股站,Point,"121.42950755703271, 25.089969973045555",121.42950755703271, 25.089969973045555
Feature,3707.0,五股國小,Point,"121.43756486789232, 25.082471298306164",121.43756486789232, 25.082471298306164
Feature,36022.0,五股國小,Point,"121.43729156354931, 25.082571672925337",121.43729156354931, 25.082571672925337
Feature,60067.0,五峰國中,Point,"121.54447, 24.96652",121.54447, 24.96652
Feature,2875.0,五峰國中,Point,"121.544137, 24.966262",121.544137, 24.966262
Feature,13224.0,五常郵局,Point,"121.49680058398998, 25.081671282904026",121.49680058398998, 25.081671282904026
Feature,3411.0,五常郵局,Point,"121.49674947486999, 25.08149815250696",121.49674947486999, 25.08149815250696
Feature,4038.0,五華國小,Point,"121.49328754339213, 25.088115029819196",121.49328754339213, 25.088115029819196
Feature,4039.0,五華國小,Point,"121.49353749270557, 25.087513465328627",121.49353749270557, 25.087513465328627
Feature,3412.0,五華街,Point,"121.492, 25.08308",121.492, 25.08308
Feature,10499.0,五華街,Point,"121.49226878427918, 25.08316512924445",121.49226878427918, 25.08316512924445
Feature,15055.0,五華街口,Point,"121.48484854232997, 25.088726599188984",121.48484854232997, 25.088726599188984
Feature,3652.0,五華街口,Point,"121.48472588954998, 25.08840546601799",121.48472588954998, 25.08840546601799
Feature,3711.0,五福社區,Point,"121.43335293097299, 25.08730749784896",121.43335293097299, 25.08730749784896
Feature,36037.0,五福社區,Point,"121.43356854470753, 25.087106482976207",121.43356854470753, 25.087106482976207
Feature,2565.0,五福新村,Point,"121.48060944508997, 25.028775935223948",121.48060944508997, 25.028775935223948
Feature,1001003.0,五龍里,Point,"121.40550340607997, 25.10811341410196",121.40550340607997, 25.10811341410196
Feature,3712.0,五龍里,Point,"121.40571606745998, 25.10816170970898",121.40571606745998, 25.10816170970898
Feature,1000841.0,五權三五工路口,Point,"121.453711, 25.06529",121.453711, 25.06529
Feature,3710.0,五權三五工路口,Point,"121.45419, 25.06573",121.45419, 25.06573
Feature,4744.0,五權五工二路口,Point,"121.45508, 25.06985",121.45508, 25.06985
Feature,4743.0,五權五工三路口,Point,"121.45303, 25.06906",121.45303, 25.06906
